No,Ticker,Company Name,Sector,Sparkline,Price,Change%,Change,PriceOpen,High,Low,ClosePrev,Gap_Pct,Gap_Flag,Volume,Vol_Avg,Vol_Ratio,Vol_Flag,Daily_Range_Pct,Vol_Level,MarketCap,PE,PE_Grade,EPS,Beta,52W High,52W Low,Dist to 52W High,Dist_52W_Low,52W_Range_Pct,Range_Signal,MA20,MA50,MA200,Support,Breakout,Reversal,BSJP,Signal,Trend,Score,Score v2,Rank,Final_Signal,SL_Practical,TP_Target,RR_Ratio,ATR14,ATR %,RSI14,RSI Signal,Status,Volume_Flag,Liquidity_Score,Momentum_Score,ARA_Score,ARA_Dist_Pct,ARA_Stage,Gap_Score,Last Update,Clean Ticker
,IDX:LIVE,Homeco Victoria Makmur Tbk.,Consumer Non-Cyclicals,,234,0.87,2,230,234,228,230,0,➡️ FLAT OPEN,4400,1047980,0,NORMAL,2.56,💤 LOW,1065576928000,199.09,OVERVALUED,1.17,,370,130,-36.75675676,80,43.33,⚡ MID ZONE,222.5714286,220.4516129,233.1705426,136.5,,,🟡 HOLD,BUY,SIDEWAYS,52,25.67,⚠️ AVOID,❌ AVOID,217.62,279,2.75,,,,,🟢 ACTIVE,📉 LOW,,,1/20/1900 0:00:00,1/17/1900 14:24:00,⚪ PRE,➖ FLAT,2026-06-24 10:17:31,LIVE
,IDX:LMAS,Limas Indonesia Makmur Tbk,Technology,,50,0,0,,,,50,-100,⬇️ GAP DOWN,0,,,ILLIQUID,,—,39392580000,,—,,,161,50,-68.94409938,0,0,🟢 NEAR BOTTOM,,,,52.5,,,🟡 HOLD,HOLD,SIDEWAYS,30,44.47,🔥 Watchlist,➖ NEUTRAL,46.5,60,2.86,,,,,🟢 ACTIVE,🔥 EXTREME,,,2/26/1900 0:00:00,1/24/1900 21:36:00,⚪ PRE,📉 GAP DOWN,2026-06-24 10:17:31,LMAS
,IDX:LMAX,Lupromax Pelumas Indonesia Tbk,Industrials,,81,0,0,81,85,80,81,0,➡️ FLAT OPEN,103700,1183297,0.09,NORMAL,6.17,🔥 HIGH,52650712800,72.41,OVERVALUED,1.12,,248,35,-67.33870968,140,23,🟡 LOWER HALF,83.35714286,113.8387097,147.296875,36.75,,,🟡 HOLD,HOLD,SIDEWAYS,27,37.99,🔥 Watchlist,❌ AVOID,82.39,97,,,,,,🟢 ACTIVE,📉 LOW,,,12/30/1899 0:00:00,1/24/1900 21:36:00,⚪ PRE,➖ FLAT,2026-06-24 10:17:31,LMAX
,IDX:LMPI,Langgeng Makmur Industri Tbk.,Consumer Non-Cyclicals,,135,-2.17,-3,132,139,132,138,-4.35,⬇️ GAP DOWN,10100,444747,0.02,NORMAL,5.19,🔥 HIGH,139175346000,,—,-92.03,,324,119,-58.33333333,14.29,8.29,🟢 NEAR BOTTOM,135.1428571,148.2258065,157.2265625,124.95,,,🟡 HOLD,SELL,DOWN,18,33.64,🔥 Watchlist,✅ CONFIRM BUY,131.79,162,8.41,,,,,🟢 ACTIVE,📉 LOW,,,1/17/1900 0:00:00,1/26/1900 12:00:00,⬇️ RED,📉 GAP DOWN,2026-06-24 10:17:31,LMPI
,IDX:LMSH,Lionmesh Prima Tbk.,Basic Materials,,256,0,0,,,,256,-100,⬇️ GAP DOWN,0,,,ILLIQUID,,—,24576000000,,—,-50.13,,256,256,0,0,,—,,,,268.8,,,🟡 HOLD,HOLD,SIDEWAYS,23,10,⚠️ AVOID,➖ NEUTRAL,238.08,256,0,,,,,🟢 ACTIVE,🔥 EXTREME,,,2/23/1900 0:00:00,1/19/1900 0:00:00,⚪ PRE,📉 GAP DOWN,2026-06-24 10:17:31,LMSH
,IDX:LOPI,Logisticsplus International Tb,Transportation & Logistics,,55,0,1,55,55,54,54,1.85,➡️ FLAT OPEN,4000,3073390,0,NORMAL,1.82,💤 LOW,60500605000,17.36,FAIR,3.11,,214,34,-74.29906542,64.71,12.22,🟢 NEAR BOTTOM,63.07142857,88.22580645,129.1085271,35.7,,,🟡 HOLD,HOLD,SIDEWAYS,25,43.33,🔥 Watchlist,❌ AVOID,62.92,66,,,,,,🟢 ACTIVE,📉 LOW,,,1/2/1900 0:00:00,1/23/1900 14:24:00,⚪ PRE,➖ FLAT,2026-06-24 10:17:31,LOPI
,IDX:LPCK,Lippo Cikarang Tbk,Property & Real Estate,,520,0,0,520,530,520,520,0,➡️ FLAT OPEN,27500,381153,0.07,NORMAL,1.92,💤 LOW,2670036720000,24.92,PREMIUM,20.87,,1165,422,-55.36480687,23.22,13.19,🟢 NEAR BOTTOM,506.4285714,540.8064516,645.503876,443.1,,,🟡 HOLD,HOLD,SIDEWAYS,38,35.8,🔥 Watchlist,✅ CONFIRM BUY,492.44,624,3.77,,,,,🟢 ACTIVE,📉 LOW,,,1/27/1900 0:00:00,1/19/1900 0:00:00,⚪ PRE,➖ FLAT,2026-06-24 10:17:31,LPCK
,IDX:LPGI,Lippo General Insurance Tbk.,Financials,,675,0.75,5,675,675,665,670,0.75,➡️ FLAT OPEN,3400,43497,0.08,NORMAL,1.48,💤 LOW,2025000000000,14.45,FAIR,46.72,,960,368,-29.6875,82.07,51.01,⚡ MID ZONE,663.2142857,684.6774194,678.8372093,386.4,,,🟡 HOLD,BUY,SIDEWAYS,48,21.8,⚠️ AVOID,➖ NEUTRAL,644.7,769,3.1,,,,,🟢 ACTIVE,📉 LOW,,,1/15/1900 0:00:00,1/18/1900 9:36:00,⚪ PRE,➖ FLAT,2026-06-24 10:17:31,LPGI
,IDX:LPIN,Multi Prima Sejahtera Tbk,Consumer Cyclicals,,404,0,0,404,404,402,404,0,➡️ FLAT OPEN,2600,539473,0,NORMAL,0.5,💤 LOW,171700000000,5.3,CHEAP,76.2,,520,360,-22.30769231,12.22,27.5,🟡 LOWER HALF,394.7142857,411.8064516,438.7131783,378,,,🟡 HOLD,HOLD,SIDEWAYS,53,20.06,⚠️ AVOID,❌ AVOID,383.09,442,1.82,,,,,🟢 ACTIVE,📉 LOW,,,1/9/1900 0:00:00,1/19/1900 0:00:00,⚪ PRE,➖ FLAT,2026-06-24 10:17:31,LPIN
,IDX:LPKR,Lippo Karawaci Tbk.,Property & Real Estate,,60,-1.64,-1,61,62,60,61,0,➡️ FLAT OPEN,5772800,55675983,0.1,NORMAL,3.33,NORMAL,4253880600000,10.45,FAIR,5.74,,143,55,-58.04195804,9.09,5.68,🟢 NEAR BOTTOM,62.78571429,70.35483871,85.55813953,57.75,,,🟡 HOLD,REDUCE,SIDEWAYS,22,34.91,🔥 Watchlist,❌ AVOID,60.98,72,,,,,,🟢 ACTIVE,📉 LOW,,,12/30/1899 0:00:00,1/26/1900 2:24:00,⬇️ RED,➖ FLAT,2026-06-24 10:17:31,LPKR
,IDX:LPLI,Star Pacific Tbk,Financials,,250,5.98,16,244,290,240,234,4.27,⬆️ GAP UP,795000,387933,2.05,NORMAL,20,🌋 VERY HIGH,290267136000,0.35,CHEAP,704.78,,990,200,-74.74747475,23,5.82,🟢 NEAR BOTTOM,241.7142857,256.1290323,328.3100775,210,,,🟡 HOLD,STRONG_BUY,UP,69,57.33,⭐ Strong Buy,➖ NEUTRAL,234.05,300,3.13,,,,,🟢 ACTIVE,📈 ABOVE AVG,,,3/26/1900 0:00:00,1/13/1900 12:00:00,🟡 MOMENTUM,📈 GAP UP,2026-06-24 10:17:31,LPLI
,IDX:LPPF,Matahari Department Store Tbk.,Consumer Cyclicals,,1535,0.66,10,1525,1540,1525,1520,0.33,➡️ FLAT OPEN,207700,2398643,0.09,NORMAL,0.98,💤 LOW,3455166870000,4.4,CHEAP,347.66,,1990,1435,-22.86432161,6.27,16.22,🟡 LOWER HALF,1540.714286,1584.193548,1755.736434,1506.75,,,🟡 HOLD,BUY,SIDEWAYS,30,22.1,⚠️ AVOID,➖ NEUTRAL,1497.68,1685,4.02,,,,,🟢 ACTIVE,📉 LOW,,,1/5/1900 0:00:00,1/18/1900 4:48:00,⚪ PRE,➖ FLAT,2026-06-24 10:17:31,LPPF
,IDX:LPPS,Lenox Pasifik Investama Tbk.,Financials,,69,1.47,1,69,70,67,68,1.47,➡️ FLAT OPEN,300700,2765593,0.11,NORMAL,4.35,NORMAL,178589250000,13.06,FAIR,5.28,,210,53,-67.14285714,32.08,10.83,🟢 NEAR BOTTOM,67.14285714,73.64516129,92.59689922,55.65,,,🟡 HOLD,BUY,SIDEWAYS,40,44.19,🔥 Watchlist,➖ NEUTRAL,65.25,83,3.73,,,,,🟢 ACTIVE,📉 LOW,,,1/18/1900 0:00:00,1/23/1900 19:12:00,⚪ PRE,➖ FLAT,2026-06-24 10:17:31,LPPS
,IDX:LRNA,Eka Sari Lorena Transport Tbk.,Transportation & Logistics,,187,2.75,5,181,188,179,182,-0.55,➡️ FLAT OPEN,294300,1140550,0.26,NORMAL,4.81,NORMAL,65450000000,,—,-65.24,,402,130,-53.48258706,40,19.12,🟡 LOWER HALF,179.1428571,188.516129,215.8449612,136.5,,,🟡 HOLD,STRONG_BUY,UP,41,39.19,🔥 Watchlist,❌ AVOID,174.6,224,2.98,,,,,🟢 ACTIVE,📉 LOW,,,1/21/1900 0:00:00,1/22/1900 21:36:00,🟢 EARLY,➖ FLAT,2026-06-24 10:17:31,LRNA
,IDX:LSIP,PP London Sumatra Indonesia Tb,Consumer Non-Cyclicals,,1340,0.37,5,1335,1355,1335,1335,0,➡️ FLAT OPEN,1058200,15365463,0.07,NORMAL,1.49,💤 LOW,9138751760000,4.83,CHEAP,277.19,,1810,1030,-25.96685083,29.61,39.1,🟡 LOWER HALF,1239.642857,1347.096774,1317.093023,1081.5,,,🟡 HOLD,HOLD,SIDEWAYS,52,21.41,⚠️ AVOID,❌ AVOID,1241.55,1495,1.57,,,,,🟢 ACTIVE,📉 LOW,,,1/9/1900 0:00:00,1/18/1900 16:48:00,⚪ PRE,➖ FLAT,2026-06-24 10:17:31,LSIP
,IDX:LTLS,Lautan Luas Tbk.,Basic Materials,,810,0.62,5,820,820,810,805,1.86,➡️ FLAT OPEN,400,119497,0,NORMAL,1.23,💤 LOW,1263600000000,8.25,CHEAP,98.22,,920,670,-11.95652174,20.15,54,⚡ MID ZONE,747.8571429,772.4193548,813.2945736,703.5,,,🟡 HOLD,BUY,SIDEWAYS,52,15.49,⚠️ AVOID,✅ CONFIRM BUY,748.65,846,0.59,,,,,🟢 ACTIVE,📉 LOW,,,2/1/1900 0:00:00,1/18/1900 12:00:00,⚪ PRE,➖ FLAT,2026-06-24 10:17:31,LTLS
,IDX:LUCK,Sentral Mitra Informatika Tbk.,Technology,,103,0,0,104,105,100,103,0.97,➡️ FLAT OPEN,93200,4844610,0.02,NORMAL,4.85,NORMAL,73722208800,,—,-19.02,,186,60,-44.62365591,73.33,34.92,🟡 LOWER HALF,102.5714286,107.4193548,115.3953488,63,,,🟡 HOLD,HOLD,SIDEWAYS,44,28.14,⚠️ AVOID,✅ CONFIRM BUY,100.04,124,7.09,,,,,🟢 ACTIVE,📉 LOW,,,1/27/1900 0:00:00,1/24/1900 21:36:00,⚪ PRE,➖ FLAT,2026-06-24 10:17:31,LUCK
,IDX:LUCY,Lima Dua Lima Tiga Tbk.,Consumer Cyclicals,,1100,-9.84,-120,1220,1220,1100,1220,0,➡️ FLAT OPEN,264200,605047,0.44,NORMAL,10.91,🌋 VERY HIGH,1666251400000,,—,-28.52,,2510,66,-56.1752988,1748.48,47.22,⚡ MID ZONE,1343.928571,1362.741935,1193.536082,69.3,,,🟡 HOLD,SELL,DOWN,24,9.01,⚠️ AVOID,❌ AVOID,1288.16,1320,,,,,,🟢 ACTIVE,📉 LOW,,,1/13/1900 0:00:00,1/26/1900 21:36:00,⬇️ RED,➖ FLAT,2026-06-24 10:17:31,LUCY
,IDX:MABA,Marga Abhinaya Abadi Tbk.,Property & Real Estate,,50,0,0,,,,50,-100,⬇️ GAP DOWN,0,,,ILLIQUID,,—,,,—,,,50,50,0,0,,—,,,,52.5,,,🟡 HOLD,HOLD,SIDEWAYS,23,10,⚠️ AVOID,➖ NEUTRAL,46.5,50,0,,,,,🟢 ACTIVE,🔥 EXTREME,,,2/23/1900 0:00:00,1/24/1900 21:36:00,⚪ PRE,📉 GAP DOWN,2026-06-24 10:17:31,MABA
,IDX:MAGP,Multi Agro Gemilang Plantation,Consumer Non-Cyclicals,,50,0,0,,,,50,-100,⬇️ GAP DOWN,0,,,ILLIQUID,,—,450000000000,,—,,,50,50,0,0,,—,,,,52.5,,,🟡 HOLD,HOLD,SIDEWAYS,23,10,⚠️ AVOID,➖ NEUTRAL,46.5,50,0,,,,,🟢 ACTIVE,🔥 EXTREME,,,2/23/1900 0:00:00,1/24/1900 21:36:00,⚪ PRE,📉 GAP DOWN,2026-06-24 10:17:31,MAGP
,IDX:MAHA,Mandiri Herindo Adiperkasa Tbk,Transportation & Logistics,,135,2.27,3,133,137,133,132,0.76,➡️ FLAT OPEN,1677800,6785603,0.25,NORMAL,2.96,💤 LOW,2249910000000,6.96,CHEAP,19.41,,216,116,-37.5,14.66,17,🟡 LOWER HALF,134.2857143,142.0322581,156.2945736,121.8,,,🟡 HOLD,STRONG_BUY,UP,50,31.88,🔥 Watchlist,❌ AVOID,131.01,162,6.77,,,,,🟢 ACTIVE,📉 LOW,,,1/21/1900 0:00:00,1/23/1900 4:48:00,🟢 EARLY,➖ FLAT,2026-06-24 10:17:31,MAHA
,IDX:MAIN,Malindo Feedmill Tbk.,Consumer Non-Cyclicals,,705,2.17,15,700,710,695,690,1.45,➡️ FLAT OPEN,214100,2694280,0.08,NORMAL,2.13,💤 LOW,1578318750000,3.47,CHEAP,203.13,,1105,590,-36.19909502,21.05,22.43,🟡 LOWER HALF,703.5714286,778.5483871,833.372093,619.5,,,🟡 HOLD,STRONG_BUY,UP,57,30.81,🔥 Watchlist,➖ NEUTRAL,689.35,837,8.43,,,,,🟢 ACTIVE,📉 LOW,,,1/21/1900 0:00:00,1/17/1900 7:12:00,🟢 EARLY,➖ FLAT,2026-06-24 10:17:31,MAIN
,IDX:MANG,Manggung Polahraya Tbk.,Consumer Cyclicals,,43,0,0,45,45,43,43,4.65,⬆️ GAP UP,620800,10874230,0.06,NORMAL,4.65,NORMAL,163941972000,,—,-3.35,,94,30,-54.25531915,46.67,21.88,🟡 LOWER HALF,43.78571429,47.12903226,55.15503876,31.5,,,🟡 HOLD,HOLD,SIDEWAYS,29,34.1,🔥 Watchlist,❌ AVOID,42.68,52,—,,,,,🟢 ACTIVE,📉 LOW,,,12/30/1899 0:00:00,1/24/1900 21:36:00,⚪ PRE,📈 GAP UP,2026-06-24 10:17:31,MANG
,IDX:MAPA,Map Aktif Adiperkasa Tbk.,Consumer Cyclicals,,610,-1.61,-10,620,625,605,620,0,➡️ FLAT OPEN,1101900,23925963,0.05,NORMAL,3.28,NORMAL,17387440000000,9.31,CHEAP,64.96,,910,510,-32.96703297,20.59,26.25,🟡 LOWER HALF,579.2857143,600,653.0232558,535.5,,,🟡 HOLD,REDUCE,SIDEWAYS,47,21.62,⚠️ AVOID,✅ CONFIRM BUY,571.95,709,2.6,,,,,🟢 ACTIVE,📉 LOW,,,2/1/1900 0:00:00,1/20/1900 7:12:00,⬇️ RED,➖ FLAT,2026-06-24 10:17:31,MAPA
,IDX:MAPB,MAP Boga Adiperkasa Tbk.,Consumer Cyclicals,,1000,0,0,1000,1000,1000,1000,0,➡️ FLAT OPEN,100,1407,0.07,NORMAL,0,💤 LOW,2387923000000,,—,-62.47,,2460,1000,-59.3495935,0,0,🟢 NEAR BOTTOM,1165,1339.464286,1504.221311,1050,,,🟡 HOLD,HOLD,SIDEWAYS,25,39.67,🔥 Watchlist,❌ AVOID,1142.87,1200,,,,,,🟢 ACTIVE,📉 LOW,,,12/30/1899 0:00:00,1/19/1900 0:00:00,⚪ PRE,➖ FLAT,2026-06-24 10:17:31,MAPB
,IDX:MAPI,Mitra Adiperkasa Tbk.,Consumer Cyclicals,,1520,0,0,1520,1525,1515,1520,0,➡️ FLAT OPEN,25426700,68772507,0.37,NORMAL,0.66,💤 LOW,25232000000000,10.62,FAIR,143.17,,1525,1000,-0.3278688525,52,99.05,🔴 NEAR 52W HIGH,1496.428571,1462.258065,1279.457364,1050,,,🟡 HOLD,HOLD,SIDEWAYS,40,6.74,⚠️ AVOID,➖ NEUTRAL,1451.12,1522,0.03,,,,,🟢 ACTIVE,📉 LOW,,,1/14/1900 0:00:00,1/19/1900 0:00:00,⚪ PRE,➖ FLAT,2026-06-24 10:17:31,MAPI
,IDX:MARI,Mahaka Radio Integra Tbk.,Consumer Cyclicals,,24,0,0,24,24,24,24,0,➡️ FLAT OPEN,22500,1860193,0.01,NORMAL,0,💤 LOW,126063432000,,—,-5.9,,57,20,-57.89473684,15,8.11,🟢 NEAR BOTTOM,24,26.29032258,31.27906977,21,,,🟡 HOLD,HOLD,SIDEWAYS,22,37.28,🔥 Watchlist,➖ NEUTRAL,23.47,29,9.43,,,,,🟢 ACTIVE,📉 LOW,,,12/30/1899 0:00:00,1/24/1900 21:36:00,⚪ PRE,➖ FLAT,2026-06-24 10:17:31,MARI
,IDX:MARK,Mark Dynamics Indonesia Tbk.,Basic Materials,,960,0,0,950,965,940,950,0,➡️ FLAT OPEN,8940400,22790693,0.39,NORMAL,2.6,💤 LOW,3648000000000,12.14,FAIR,78.23,,965,585,-0.518134715,61.54,96,🔴 NEAR 52W HIGH,843.5714286,832.5806452,813.7596899,614.25,,,🟡 HOLD,HOLD,SIDEWAYS,40,6.35,⚠️ AVOID,✅ CONFIRM BUY,878.85,962,0.02,,,,,🟢 ACTIVE,📉 LOW,,,2/1/1900 0:00:00,1/18/1900 4:48:00,⚪ PRE,➖ FLAT,2026-06-24 10:17:31,MARK
,IDX:MASA,Multistrada Arah Sarana Tbk.,Consumer Cyclicals,,6200,0,0,,,,6200,-100,⬇️ GAP DOWN,0,,,ILLIQUID,,—,56934265200000,,—,,,6200,6150,0,0.81,100,🔴 NEAR 52W HIGH,,,,6457.5,,,🟡 HOLD,HOLD,SIDEWAYS,35,9.92,⚠️ AVOID,➖ NEUTRAL,5766,6200,0,,,,,🟢 ACTIVE,🔥 EXTREME,,,2/23/1900 0:00:00,1/15/1900 16:48:00,⚪ PRE,📉 GAP DOWN,2026-06-24 10:17:31,MASA
,IDX:MASB,Bank Multiarta Sentosa Tbk.,Financials,,3360,0,0,,,,3360,-100,⬇️ GAP DOWN,0,10610,0,NORMAL,,—,4662796320000,22.58,PREMIUM,148.82,,3800,2950,-11.57894737,14.92,51.76,⚡ MID ZONE,3363.571429,3311.935484,3271.842105,3097.5,,,🟡 HOLD,HOLD,SIDEWAYS,40,14.57,⚠️ AVOID,➖ NEUTRAL,3262.66,3505,1.49,,,,,🟢 ACTIVE,📉 LOW,,,1/29/1900 0:00:00,1/19/1900 0:00:00,⚪ PRE,📉 GAP DOWN,2026-06-24 10:17:31,MASB
,IDX:MAXI,Maxindo Karya Anugerah Tbk.,Energy,,50,0,0,50,50,50,50,0,➡️ FLAT OPEN,104500,3534883,0.03,NORMAL,0,💤 LOW,480505000000,,—,-1.01,,71,50,-29.57746479,0,0,🟢 NEAR BOTTOM,50,50,51.35658915,52.5,,,🟡 HOLD,HOLD,SIDEWAYS,25,24.79,⚠️ AVOID,➖ NEUTRAL,48.5,57,4.67,,,,,🟢 ACTIVE,📉 LOW,,,12/30/1899 0:00:00,1/24/1900 21:36:00,⚪ PRE,➖ FLAT,2026-06-24 10:17:31,MAXI
,IDX:MAYA,Bank Mayapada Internasional Tb,Financials,,188,-1.05,-2,190,190,188,190,0,➡️ FLAT OPEN,217600,1637823,0.13,NORMAL,1.06,💤 LOW,4870359960000,71.11,OVERVALUED,2.66,,334,158,-43.71257485,20.89,18.75,🟡 LOWER HALF,182.1428571,187.483871,211.3023256,165.9,,,🟡 HOLD,REDUCE,SIDEWAYS,30,28.16,⚠️ AVOID,➖ NEUTRAL,177.63,226,3.66,,,,,🟢 ACTIVE,📉 LOW,,,1/14/1900 0:00:00,1/25/1900 16:48:00,⬇️ RED,➖ FLAT,2026-06-24 10:17:31,MAYA
,IDX:MBAP,Mitrabara Adiperdana Tbk.,Energy,,1360,0.37,5,1380,1380,1360,1355,1.85,➡️ FLAT OPEN,1100,109833,0.01,NORMAL,1.47,💤 LOW,1669089920000,55.64,OVERVALUED,24.35,,1930,1155,-29.53367876,17.32,25.81,🟡 LOWER HALF,1368.928571,1493.387097,1637.209302,1212.75,,,🟡 HOLD,HOLD,SIDEWAYS,28,24,⚠️ AVOID,❌ AVOID,1334.07,1548,7.25,,,,,🟢 ACTIVE,📉 LOW,,,12/30/1899 0:00:00,1/18/1900 16:48:00,⚪ PRE,➖ FLAT,2026-06-24 10:17:31,MBAP
,IDX:MBMA,Merdeka Battery Materials Tbk.,Basic Materials,,530,-0.93,0,525,545,525,535,-1.87,➡️ FLAT OPEN,22652500,246911047,0.09,NORMAL,3.77,NORMAL,56697585000000,110.43,OVERVALUED,4.8,,945,374,-43.91534392,40.37,26.44,🟡 LOWER HALF,481.5714286,517.5483871,646.1937984,392.7,,,🟡 HOLD,REDUCE,SIDEWAYS,37,27.15,⚠️ AVOID,✅ CONFIRM BUY,488.25,636,2.54,,,,,🟢 ACTIVE,📉 LOW,,,2/1/1900 0:00:00,1/19/1900 16:48:00,⬇️ RED,➖ FLAT,2026-06-24 10:17:31,MBMA
,IDX:MBSS,Mitrabahtera Segara Sejati Tbk,Transportation & Logistics,,2580,-1.53,-40,2620,2650,2540,2620,0,➡️ FLAT OPEN,406000,3267233,0.12,NORMAL,4.26,NORMAL,4550067600000,17.83,FAIR,144.69,,4000,1225,-35.5,116.33,51.35,⚡ MID ZONE,2450,2357.580645,2113.023256,1286.25,,,🟡 HOLD,REDUCE,SIDEWAYS,53,19.44,⚠️ AVOID,✅ CONFIRM BUY,2464.5,3049,4.06,,,,,🟢 ACTIVE,📉 LOW,,,2/1/1900 0:00:00,1/20/1900 4:48:00,⬇️ RED,➖ FLAT,2026-06-24 10:17:31,MBSS
,IDX:MBTO,Martina Berto Tbk.,Consumer Non-Cyclicals,,108,1.89,2,108,110,108,106,1.89,➡️ FLAT OPEN,48300,1462537,0.03,NORMAL,1.85,💤 LOW,115560000000,,—,-12.39,,334,82,-67.66467066,31.71,10.32,🟢 NEAR BOTTOM,107.2857143,112.5806452,139.751938,86.1,,,🟡 HOLD,BUY,SIDEWAYS,36,45.2,🔥 Watchlist,➖ NEUTRAL,104.18,130,5.76,,,,,🟢 ACTIVE,📉 LOW,,,1/18/1900 0:00:00,1/23/1900 12:00:00,⚪ PRE,➖ FLAT,2026-06-24 10:17:31,MBTO
,IDX:MCAS,M Cash Integrasi Tbk.,Technology,,195,0,0,199,199,191,195,2.05,➡️ FLAT OPEN,52000,738553,0.07,NORMAL,4.1,NORMAL,169247032500,,—,-51.67,,1250,166,-84.4,14.46,2.21,🟢 NEAR BOTTOM,196.5714286,251.7741935,447.8914729,174.3,,,🟡 HOLD,HOLD,SIDEWAYS,23,50.71,⭐ Strong Buy,❌ AVOID,194.65,234,—,,,,,🟢 ACTIVE,📉 LOW,,,1/4/1900 0:00:00,1/24/1900 21:36:00,⚪ PRE,➖ FLAT,2026-06-24 10:17:31,MCAS
,IDX:MCOL,Prima Andalan Mandiri Tbk.,Energy,,3950,3.4,130,3950,3950,3930,3820,3.4,⬆️ GAP UP,4700,91417,0.05,NORMAL,0.51,💤 LOW,14044462000000,10.27,FAIR,384.65,,4730,3150,-16.49048626,22.86,45.57,⚡ MID ZONE,3610,3758.387097,3771.937984,3307.5,,,🟡 HOLD,STRONG_BUY,UP,54,23.02,⚠️ AVOID,✅ CONFIRM BUY,3599.1,4207,0.73,,,,,🟢 ACTIVE,📉 LOW,,,2/5/1900 0:00:00,1/16/1900 7:12:00,🟢 EARLY,📈 GAP UP,2026-06-24 10:17:31,MCOL
,IDX:MCOR,Bank China Construction Bank I,Financials,,66,1.52,1,66,67,66,66,0,➡️ FLAT OPEN,118700,5222673,0.02,NORMAL,1.52,💤 LOW,2515215510000,8.42,CHEAP,7.95,,89,61,-25.84269663,8.2,17.86,🟡 LOWER HALF,64.85714286,67.09677419,72.19379845,64.05,,,🟡 HOLD,BUY,SIDEWAYS,45,25.2,⚠️ AVOID,➖ NEUTRAL,63.05,74,2.71,,,,,🟢 ACTIVE,📉 LOW,,,1/15/1900 0:00:00,1/24/1900 21:36:00,⚪ PRE,➖ FLAT,2026-06-24 10:17:31,MCOR
,IDX:MDIA,Intermedia Capital Tbk.,Consumer Cyclicals,,69,-1.43,0,71,72,69,70,1.43,➡️ FLAT OPEN,10628600,329313603,0.03,NORMAL,4.35,NORMAL,2705872260000,,—,-1.21,,165,19,-58.18181818,263.16,34.25,🟡 LOWER HALF,68.92857143,95.41935484,77.16528926,19.95,,,🟡 HOLD,REDUCE,SIDEWAYS,39,28.98,⚠️ AVOID,❌ AVOID,67.58,83,9.86,,,,,🟢 ACTIVE,📉 LOW,,,1/9/1900 0:00:00,1/26/1900 0:00:00,⬇️ RED,➖ FLAT,2026-06-24 10:17:31,MDIA
,IDX:MDIY,Daya Intiguna Yasa Tbk.,Energy,,850,0,0,845,855,845,850,-0.59,➡️ FLAT OPEN,261600,1069957,0.24,NORMAL,1.18,💤 LOW,21411823000000,17.99,FAIR,47.24,,1550,770,-45.16129032,10.39,10.26,🟢 NEAR BOTTOM,844.2857143,840,921.4728682,808.5,,,🟡 HOLD,HOLD,SIDEWAYS,52,31.64,🔥 Watchlist,✅ CONFIRM BUY,820.94,1020,5.85,,,,,🟢 ACTIVE,📉 LOW,,,2/1/1900 0:00:00,1/19/1900 0:00:00,⚪ PRE,➖ FLAT,2026-06-24 10:17:31,MDIY
,IDX:MDKA,Merdeka Copper Gold Tbk.,Basic Materials,,2820,0.7,20,2840,2880,2800,2840,0,➡️ FLAT OPEN,3098600,130596630,0.02,NORMAL,2.84,💤 LOW,69258533400000,,—,-45.15,,3960,1750,-28.78787879,64,50.68,⚡ MID ZONE,2650,2714.83871,2947.286822,1837.5,,,🟡 HOLD,BUY,SIDEWAYS,44,22,⚠️ AVOID,❌ AVOID,2669.1,3196,2.49,,,,,🟢 ACTIVE,📉 LOW,,,1/20/1900 0:00:00,1/19/1900 14:24:00,⚪ PRE,➖ FLAT,2026-06-24 10:17:31,MDKA
,IDX:MDKI,Emdeki Utama Tbk.,Basic Materials,,185,2.21,0,185,185,181,181,2.21,➡️ FLAT OPEN,14300,415970,0.03,NORMAL,2.16,💤 LOW,468077750000,15.3,FAIR,12.09,,270,152,-31.48148148,19.08,24.58,🟡 LOWER HALF,178.8571429,185.3548387,199.6434109,159.6,,,🟡 HOLD,STRONG_BUY,UP,54,28.38,⚠️ AVOID,➖ NEUTRAL,174.41,213,2.64,,,,,🟢 ACTIVE,📉 LOW,,,1/21/1900 0:00:00,1/23/1900 7:12:00,🟢 EARLY,➖ FLAT,2026-06-24 10:17:31,MDKI
,IDX:MDLA,Medela Potentia Tbk.,Healthcare,,204,0,2,204,206,202,204,0,➡️ FLAT OPEN,57100,4859423,0.01,NORMAL,1.96,💤 LOW,2886640920000,7.23,CHEAP,28.47,,318,175,-35.8490566,17.71,21.68,🟡 LOWER HALF,197.9285714,208.8064516,231.8527132,183.75,,,🟡 HOLD,HOLD,SIDEWAYS,52,26.5,⚠️ AVOID,❌ AVOID,192.38,242,3.27,,,,,🟢 ACTIVE,📉 LOW,,,1/9/1900 0:00:00,1/19/1900 0:00:00,⚪ PRE,➖ FLAT,2026-06-24 10:17:31,MDLA
